# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
28250,45.0,0.0,18.0,0.0,11.0,1.22,standing
28500,45.0,0.0,18.0,0.0,11.67,0.47,standing
28750,44.75,0.43,18.33,0.47,12.33,0.47,standing
29000,44.5,0.5,17.25,0.83,8.25,1.48,standing
29250,45.0,0.0,16.0,0.82,7.0,0.0,standing
29500,44.5,0.5,16.25,0.83,7.5,1.5,standing
29750,45.0,0.0,16.5,1.12,8.25,0.43,standing
30000,45.0,0.0,18.0,0.0,9.25,0.83,standing
30250,45.0,0.0,18.0,0.0,10.75,1.79,standing
30500,44.75,0.43,18.0,0.0,12.0,0.0,standing
30750,45.0,0.0,18.75,0.83,10.75,0.83,standing
31000,45.0,0.0,18.0,0.0,10.75,1.3,standing
31250,45.0,0.0,18.5,0.5,12.0,0.0,standing
31500,44.75,0.43,18.0,0.0,11.33,0.47,standing
31750,45.0,0.0,18.0,0.0,10.0,0.71,standing
32000,44.67,0.47,18.0,0.0,8.33,0.43,standing
32250,45.0,0.0,17.75,0.43,10.0,0.82,standing
32500,44.75,0.43,18.0,0.0,7.5,0.87,standing
32750,44.5,0.5,17.5,0.5,8.75,0.83,standing
33000,45.0,0.0,17.33,0.47,6.75,1.3,standing
33250,44.6,0.49,15.6,0.49,6.75,0.83,standing
33500,44.5,0.5,17.0,0.71,6.25,1.09,standing
33750,44.5,0.5,18.0,0.0,4.5,0.5,standing
34000,44.5,0.5,18.0,0.0,7.5,1.8,standing
34250,44.33,0.47,18.33,0.47,9.67,0.94,standing
34500,44.5,0.5,17.0,0.71,9.0,1.22,standing
34750,44.5,0.5,17.75,0.43,10.5,0.5,standing
35000,44.5,0.5,17.75,0.43,9.0,1.0,standing
35250,44.5,0.5,18.5,0.87,9.25,0.83,standing
35500,44.5,0.5,18.5,0.5,10.0,0.71,standing
35750,43.75,0.83,18.5,0.87,8.25,1.3,standing
36000,44.0,0.71,17.67,0.47,8.67,0.47,standing
36250,43.25,0.83,15.5,1.12,8.0,1.0,standing
36500,39.0,2.12,12.0,0.0,7.5,1.66,standing
36750,37.75,1.3,10.25,1.79,13.0,2.83,standing
37000,39.67,0.47,9.0,1.22,17.67,0.47,standing
37250,37.75,1.3,15.0,1.87,13.25,3.03,standing
37500,40.25,1.79,18.0,0.0,8.75,0.43,standing
37750,44.67,0.47,20.0,0.82,9.75,1.64,standing
38000,44.75,0.43,19.5,0.5,9.67,0.47,standing
38250,44.5,0.5,18.75,0.83,8.75,0.43,standing
38500,43.5,0.5,18.25,0.43,8.5,1.12,standing
38750,43.25,0.83,19.25,1.09,8.0,0.71,standing
39000,42.75,0.43,19.5,0.5,7.0,1.22,standing
39250,44.5,0.5,18.25,0.43,7.0,0.71,standing
39500,45.0,0.0,17.0,0.71,9.75,1.79,standing
39750,45.0,0.0,15.0,0.0,11.25,0.43,standing
40000,44.5,0.5,15.0,0.0,10.33,0.94,standing
40250,44.5,0.5,17.0,1.22,10.0,0.71,standing
40500,44.5,0.5,17.75,0.43,12.0,0.0,standing
40750,45.0,0.0,18.0,0.0,10.25,0.83,standing
41000,45.0,0.0,15.5,0.5,11.67,0.47,standing
41250,44.33,0.47,16.0,0.82,12.25,0.43,standing
41500,44.5,0.5,17.0,0.71,11.75,0.43,standing
41750,44.5,0.5,17.75,0.43,11.25,0.83,standing
42000,44.75,0.43,18.0,0.0,11.75,0.43,standing
42250,44.75,0.43,17.75,0.43,10.5,1.12,standing
42500,44.75,0.43,17.25,0.83,8.75,1.48,standing
42750,45.0,0.0,15.0,0.0,10.5,0.5,standing
43000,44.4,0.49,15.0,0.0,10.0,1.1,standing
43250,44.5,0.5,15.75,0.83,7.0,0.0,standing
43500,44.25,0.83,16.67,0.94,6.67,2.62,standing
43750,44.25,0.43,15.0,0.0,10.25,1.09,standing
44000,44.33,0.47,16.25,1.3,12.0,0.82,standing
44250,44.25,0.43,17.75,0.43,11.75,0.43,standing
44500,45.0,0.0,18.25,0.43,11.75,0.83,standing
44750,44.67,0.47,18.0,0.0,12.75,0.83,standing
45000,44.75,0.43,15.75,0.83,13.75,1.48,standing
45250,45.0,0.0,12.75,1.3,13.0,2.24,standing
45500,45.0,0.0,8.5,2.87,9.75,1.48,standing
45750,44.75,0.43,9.25,1.09,8.0,1.87,standing
46000,43.75,1.09,8.25,1.3,11.5,1.5,standing
46250,42.75,0.43,12.5,1.12,11.0,0.0,standing
46500,43.75,0.43,15.0,0.0,8.67,1.25,standing
46750,44.5,0.5,15.33,0.47,6.0,0.82,standing
47000,45.0,0.0,17.25,0.43,10.5,0.5,standing
47250,45.0,0.0,17.75,0.43,10.75,1.09,standing
47500,45.0,0.0,17.33,0.47,11.5,0.5,standing
47750,44.5,0.5,16.75,0.83,10.25,0.43,standing
48000,44.5,0.5,15.75,0.83,9.75,0.43,standing
48250,44.5,0.5,17.25,1.3,10.75,1.09,standing
48500,44.5,0.5,17.5,0.5,10.5,0.87,standing
48750,44.5,0.5,16.75,0.43,8.25,1.3,standing
49000,44.5,0.5,16.25,0.83,7.0,1.41,standing
49250,44.75,0.43,15.0,0.0,6.33,0.47,standing
49500,44.5,0.5,15.0,0.0,7.4,1.02,standing
49750,44.75,0.43,15.0,0.0,7.33,1.7,standing
50000,44.67,0.47,15.0,0.0,6.67,1.89,standing
50250,44.67,0.47,15.5,0.87,7.5,0.5,standing
50500,44.33,0.47,17.33,0.47,7.25,1.64,standing
50750,44.5,0.5,18.0,0.0,9.0,0.71,standing
51000,44.5,0.5,18.0,0.0,10.0,0.71,standing
51250,44.75,0.43,16.0,1.0,9.25,0.43,standing
51500,44.75,0.43,15.33,0.47,10.33,1.25,standing
51750,44.5,0.5,15.5,0.5,9.0,1.22,standing
52000,44.5,0.5,15.25,0.43,9.5,1.5,standing
52250,44.33,0.47,16.0,0.0,11.0,0.82,standing
52500,44.5,0.5,15.2,0.4,7.5,2.69,standing
52750,44.5,0.5,14.67,0.47,6.67,0.94,standing
53000,44.5,0.5,14.25,0.83,6.75,1.09,standing
53250,44.67,0.47,15.25,0.43,8.67,1.25,standing
53500,44.5,0.5,15.0,0.0,8.5,0.87,standing
53750,44.33,0.47,15.0,0.0,7.0,0.0,standing
54000,44.5,0.5,14.75,0.43,4.33,2.62,standing
54250,44.75,0.43,16.25,0.83,5.0,2.16,standing
54500,44.5,0.5,16.5,0.87,9.0,2.35,standing
54750,45.0,0.0,17.25,0.83,8.25,1.48,standing
55000,45.0,0.0,16.75,1.3,8.0,1.58,standing
55250,45.0,0.0,16.75,1.3,8.25,1.92,standing
55500,45.0,0.0,16.25,0.43,10.75,1.92,standing
55750,43.75,1.09,15.25,1.09,12.25,0.43,standing
56000,41.75,0.43,12.0,0.0,9.67,1.25,standing
56250,40.33,1.25,12.0,0.0,10.0,0.82,standing
56500,39.0,0.0,10.67,1.25,9.0,2.35,standing
56750,39.33,0.47,14.67,0.47,7.0,1.22,standing
57000,39.75,0.83,17.25,0.83,9.75,1.3,standing
57250,39.75,0.83,17.75,0.43,8.0,1.22,standing
57500,39.25,0.43,17.75,0.43,11.25,1.3,standing
57750,39.0,0.0,17.75,1.09,8.5,3.91,standing
58000,39.0,0.0,16.25,1.09,4.75,1.79,standing
58250,39.5,0.5,15.5,1.12,4.5,3.57,standing
58500,41.25,0.43,17.25,0.83,6.0,2.83,standing
58750,41.75,0.43,16.0,1.41,10.0,0.0,standing
59000,42.0,0.0,16.75,1.3,6.0,1.0,standing
59250,41.75,0.43,20.0,1.0,8.67,1.25,standing
59500,41.5,0.5,18.5,0.87,6.75,2.28,standing
59750,41.0,0.82,16.67,0.47,3.0,1.22,standing
60000,40.8,0.75,14.0,1.67,6.0,1.41,standing
60250,40.33,0.47,14.0,1.41,11.0,1.87,standing
60500,40.0,0.82,13.67,0.47,12.5,0.87,standing
60750,40.5,0.5,16.0,1.63,7.33,1.25,standing
61000,41.25,0.43,18.0,0.0,10.5,0.87,standing
61250,42.0,0.0,17.75,0.43,9.25,1.3,standing
61500,42.0,0.0,14.5,0.87,8.0,2.92,standing
61750,41.5,0.5,13.33,1.25,10.0,1.41,standing
62000,41.5,0.5,16.5,1.5,12.0,0.0,standing
62250,41.67,0.47,14.75,2.17,6.5,2.5,standing
62500,42.0,0.0,16.75,0.83,11.25,1.48,standing
62750,42.0,0.0,16.5,1.12,13.0,1.87,standing
63000,42.0,0.0,15.75,1.92,12.75,1.48,standing
63250,42.0,0.0,13.75,0.83,9.0,0.82,standing
63500,42.0,0.0,14.5,1.12,10.75,1.09,standing
63750,42.0,0.0,13.67,0.47,9.75,0.83,standing
64000,42.0,0.0,16.33,1.7,8.5,0.5,standing
64250,42.0,0.0,17.67,0.47,6.33,2.05,standing
64500,42.0,0.0,16.0,1.22,9.75,0.43,standing
64750,42.0,0.0,15.25,0.43,11.0,1.58,standing
65000,42.0,0.0,15.0,0.0,6.5,1.5,standing
65250,42.0,0.0,15.0,0.71,2.25,1.09,standing
65500,42.0,0.0,16.0,1.0,6.25,1.48,standing
65750,42.0,0.0,15.33,0.47,8.67,1.25,standing
66000,42.0,0.0,16.0,1.41,9.0,1.0,standing
66250,42.0,0.0,17.5,0.5,5.67,2.05,standing
66500,42.0,0.0,17.67,0.47,6.5,2.5,standing
66750,42.0,0.0,14.0,1.58,6.5,0.5,standing
67000,42.0,0.0,14.0,1.0,4.0,2.24,standing
67250,42.0,0.0,16.0,1.22,2.5,1.12,standing
67500,42.0,0.0,15.0,0.0,9.0,1.41,standing
67750,42.0,0.0,16.75,0.43,12.5,0.5,standing
68000,42.0,0.0,16.5,0.87,9.33,1.25,standing
68250,42.0,0.0,16.25,1.3,10.33,1.25,standing
68500,42.0,0.0,17.5,0.5,9.0,0.71,standing
68750,42.0,0.0,17.67,2.05,8.67,0.47,standing
69000,42.0,0.0,16.33,1.25,12.5,0.5,standing
69250,41.33,0.47,14.67,0.47,10.5,1.12,standing
69500,41.75,0.43,13.25,1.09,5.67,1.25,standing
69750,42.0,0.0,14.25,0.83,3.0,2.0,standing
70000,42.25,0.43,15.33,0.94,5.0,0.82,standing
70250,42.25,0.43,17.0,0.82,6.67,0.47,standing
70500,42.5,0.5,19.0,1.0,9.75,0.83,standing
70750,43.33,0.47,20.75,0.43,9.33,1.7,standing
71000,44.0,0.71,20.67,0.47,8.33,1.7,standing
71250,44.0,0.71,19.5,1.5,10.75,1.09,standing
71500,43.6,0.49,20.0,0.71,12.6,1.02,standing
71750,43.33,0.94,18.5,0.5,11.67,2.05,standing
72000,44.25,0.43,19.5,0.87,14.25,1.48,standing
72250,44.0,0.0,20.0,0.82,12.0,0.0,standing
72500,43.25,0.43,19.0,0.0,11.5,1.5,standing
72750,42.5,0.5,16.5,1.12,3.25,2.28,standing
73000,42.25,0.43,16.0,1.22,4.5,0.5,standing
73250,42.0,0.0,16.75,1.3,2.0,0.82,standing
73500,42.0,0.0,17.0,0.0,6.67,2.05,standing
73750,42.33,0.47,17.0,1.87,6.67,4.03,standing
74000,42.25,0.43,15.75,0.83,11.75,1.79,standing
74250,42.33,0.47,18.0,0.0,9.75,1.48,standing
74500,43.25,0.43,17.75,0.43,9.25,1.09,standing
74750,43.5,0.5,16.75,0.83,9.75,1.48,standing
75000,43.75,0.43,16.75,0.83,11.5,0.5,standing
75250,43.75,0.43,17.5,1.12,11.0,1.0,standing
75500,43.75,0.43,19.75,1.09,10.0,1.0,standing
75750,44.5,0.5,20.0,1.0,10.0,0.71,standing
76000,44.5,0.5,18.75,0.83,7.75,1.3,standing
76250,44.5,0.5,18.25,0.43,4.0,0.0,standing
76500,44.75,0.43,18.33,0.47,4.0,0.82,standing
76750,44.75,0.43,18.5,0.87,4.5,0.5,standing
77000,45.0,0.0,18.25,0.43,6.33,1.25,standing
77250,44.75,0.43,18.75,0.43,9.0,1.22,standing
77500,45.0,0.0,18.67,0.47,10.25,0.83,standing
77750,44.5,0.5,18.5,0.5,9.25,0.83,standing
78000,45.0,0.0,18.25,0.43,10.5,1.12,standing
78250,44.75,0.43,18.75,0.83,10.75,0.43,standing
78500,45.0,0.0,17.67,0.47,10.5,0.5,standing
78750,44.5,0.5,18.5,0.87,10.25,0.43,standing
79000,44.75,0.43,18.0,0.0,10.0,0.71,standing
79250,44.5,0.5,18.0,0.0,7.67,1.25,standing
79500,44.67,0.47,18.75,0.83,7.0,1.41,standing
79750,44.5,0.5,17.75,0.43,4.75,0.83,standing
80000,44.5,0.5,17.5,0.5,2.5,0.5,standing
80250,44.67,0.47,18.0,0.0,5.0,3.08,standing
80500,44.75,0.43,18.0,0.0,11.0,1.22,standing
80750,45.0,0.0,18.25,0.43,9.0,1.0,standing
81000,45.0,0.0,18.0,0.0,7.0,1.58,standing
81250,45.0,0.0,18.0,0.0,8.75,0.43,standing
81500,45.0,0.0,18.0,0.0,9.75,0.83,standing
81750,45.0,0.0,18.0,0.0,6.67,0.47,standing
82000,45.0,0.0,18.5,0.5,8.25,0.43,standing
82250,45.0,0.0,17.0,1.0,9.5,1.12,standing
82500,45.0,0.0,18.0,0.71,8.67,0.94,standing
82750,45.0,0.0,16.5,1.12,8.5,0.87,standing
83000,45.0,0.0,16.33,1.25,6.0,1.41,standing
83250,45.0,0.0,16.75,0.43,3.33,2.62,standing
83500,44.75,0.43,18.0,0.0,7.75,1.09,standing
83750,44.25,0.83,17.75,0.43,5.25,1.48,standing
84000,43.25,0.83,18.0,0.0,6.25,0.83,standing
84250,42.75,0.83,17.5,0.5,5.25,1.92,standing
84500,42.25,0.43,16.75,1.3,7.0,2.24,standing
84750,41.75,0.43,17.75,0.43,6.0,1.87,standing
85000,39.75,1.48,16.0,1.41,4.33,2.87,standing
85250,38.75,0.43,14.5,0.5,6.0,0.0,standing
85500,40.67,1.25,14.25,0.83,12.67,1.7,standing
85750,43.5,1.12,16.75,1.09,16.0,1.22,standing
86000,45.8,0.75,18.0,0.0,17.6,0.8,standing
86250,45.33,0.47,17.5,1.5,15.0,2.45,standing
86500,39.75,1.3,16.33,1.25,10.0,1.41,standing
86750,37.0,0.0,18.0,0.0,9.5,2.5,standing
87000,37.0,0.0,18.0,0.0,9.5,2.5,standing
87250,38.86,0.52,17.43,1.12,14.57,2.69,standing
87500,38.86,0.52,17.43,1.12,14.57,2.69,standing
87750,39.5,0.5,13.0,1.22,13.0,2.12,standing
88000,38.75,1.09,17.0,0.0,3.5,0.5,standing
88250,37.0,0.71,16.33,0.94,2.5,1.5,standing
88500,37.0,1.0,12.0,3.0,10.75,2.95,standing
88750,37.0,0.0,15.5,0.5,16.0,0.0,standing
89000,36.4,0.49,14.75,0.43,17.6,1.02,standing
89250,37.0,0.82,14.5,0.5,18.67,0.47,standing
89500,37.25,1.09,14.25,1.3,16.75,1.64,standing
89750,36.75,0.83,9.5,3.5,8.5,2.29,standing
90000,37.67,1.25,15.67,0.47,6.0,3.08,standing
90250,40.75,1.3,14.25,1.79,10.0,1.22,standing
90500,42.0,0.0,18.0,1.87,10.25,0.83,standing
90750,41.25,0.83,18.0,0.0,12.0,2.12,standing
91000,39.75,0.83,17.25,1.3,13.0,1.0,standing
91250,38.0,1.0,16.25,1.3,5.5,3.64,standing
91500,38.0,1.0,14.75,0.43,9.0,0.82,standing
91750,38.5,0.5,9.33,2.05,11.0,0.82,standing
92000,38.33,0.94,8.0,2.74,9.0,0.82,standing
92250,40.0,0.71,16.0,1.0,8.33,0.47,standing
92500,42.25,1.09,18.5,0.5,4.33,3.4,standing
92750,45.0,0.0,18.0,0.0,12.25,1.79,standing
93000,45.5,0.5,17.0,0.71,15.25,0.43,standing
93250,45.5,0.5,19.25,1.09,15.25,0.43,standing
93500,44.75,1.79,20.5,0.5,13.75,1.09,standing
93750,39.5,1.5,18.0,1.41,9.0,2.55,standing
94000,40.0,1.0,15.0,0.0,9.5,0.5,standing
94250,41.67,0.47,15.5,0.5,12.33,0.47,standing
94500,40.0,0.71,17.25,0.83,12.0,0.0,standing
94750,40.33,0.47,17.0,0.82,9.25,0.43,standing
95000,42.5,0.87,18.25,0.43,8.0,1.0,standing
95250,45.0,0.0,18.0,0.0,10.0,1.22,standing
95500,45.0,0.0,17.25,0.83,9.25,0.43,standing
95750,44.75,0.43,15.5,0.5,9.0,0.71,standing
96000,44.5,0.5,15.0,0.0,5.0,2.94,standing
96250,44.75,0.43,15.67,0.47,2.0,0.0,standing
96500,45.0,0.0,15.0,0.71,6.0,1.41,standing
96750,45.0,0.0,13.33,1.25,7.75,0.83,standing
97000,45.0,0.0,19.25,1.48,10.75,1.79,standing
97250,43.5,1.12,19.25,1.3,16.25,3.27,standing
97500,41.25,0.83,15.75,0.83,20.25,0.83,standing
97750,41.5,0.5,14.5,0.5,17.5,1.12,standing
98000,41.25,0.83,14.0,0.0,17.33,0.87,standing
98250,41.0,1.22,12.33,0.47,18.67,0.47,standing
98500,38.5,1.12,11.5,0.5,19.5,0.5,standing
98750,37.33,1.25,12.0,0.0,21.33,0.47,standing
99000,36.67,0.47,13.25,0.43,21.0,0.0,standing
99250,36.0,0.0,13.67,1.25,20.0,1.22,standing
99500,36.75,0.43,18.0,0.0,17.75,1.48,standing
99750,38.0,0.71,15.75,1.3,20.25,0.43,standing
100000,38.5,0.5,13.5,1.12,9.5,3.84,standing
100250,39.75,0.83,13.75,2.38,6.75,3.03,standing
100500,42.0,0.0,16.5,1.5,9.0,3.08,standing
100750,42.5,0.5,15.5,0.87,9.5,0.5,standing
101000,42.25,0.43,17.67,0.47,7.67,0.47,standing
101250,42.5,0.5,16.5,1.12,8.5,0.87,standing
101500,42.5,0.5,15.0,0.0,8.67,0.47,standing
101750,42.8,0.75,17.2,1.33,9.5,2.06,standing
102000,42.33,0.47,20.33,0.94,12.0,0.0,standing
102250,42.5,0.5,19.75,0.43,12.0,0.71,standing
102500,43.0,0.71,19.75,0.83,8.25,2.17,standing
102750,42.25,0.43,21.0,0.0,6.75,1.79,standing
103000,42.25,0.43,20.67,0.47,9.33,0.47,standing
103250,42.25,0.43,15.5,1.8,11.0,1.22,standing
103500,42.25,0.43,14.25,0.83,9.5,2.5,standing
103750,42.5,0.5,13.0,0.82,12.67,0.94,standing
104000,42.67,0.47,9.25,1.09,12.0,0.82,standing
104250,42.67,0.47,14.5,1.8,7.0,1.63,standing
104500,43.33,0.47,18.33,0.47,11.0,1.41,standing
104750,43.25,0.83,18.0,0.0,12.5,0.87,standing
105000,43.5,0.5,17.75,0.43,13.0,0.71,standing
105250,44.25,0.43,18.5,0.87,11.5,0.87,standing
105500,44.0,0.71,19.0,1.22,5.33,2.62,standing
105750,43.0,0.71,13.75,2.38,4.25,2.59,standing
106000,42.25,0.43,17.75,1.79,14.25,6.65,standing
106250,39.0,2.12,16.75,1.79,17.75,1.64,standing
106500,38.0,0.0,18.5,0.5,16.0,1.0,standing
106750,37.6,1.2,13.6,1.36,16.5,1.12,standing
107000,41.75,0.43,10.5,5.59,14.0,1.41,standing
107250,43.0,0.71,17.25,0.83,21.25,3.03,standing
107500,44.33,0.47,11.0,2.94,16.25,6.1,standing
107750,43.25,0.83,11.5,0.87,9.75,4.49,standing
108000,43.75,1.3,13.25,2.38,12.75,1.48,standing
108250,43.0,1.22,17.25,0.83,16.0,0.0,standing
108500,42.25,0.43,14.0,2.55,17.75,1.79,standing
108750,42.5,0.5,8.67,4.64,9.67,5.56,standing
109000,42.5,0.5,17.0,2.35,18.75,2.49,standing
109250,42.0,0.0,10.0,3.39,12.25,1.48,standing
109500,42.0,0.0,14.25,0.83,11.25,1.48,standing
109750,42.0,0.0,10.0,2.12,6.0,2.12,standing
110000,43.0,0.71,6.33,3.3,12.67,1.89,standing
110250,44.67,0.47,15.0,1.87,17.33,0.47,standing
110500,44.5,0.5,18.25,0.43,18.25,0.43,standing
110750,44.33,0.47,19.67,0.47,19.25,0.83,standing
111000,44.5,0.5,19.0,0.0,18.0,0.71,standing
111250,44.5,0.5,17.75,0.43,16.0,1.0,standing
111500,45.0,0.0,14.5,1.5,13.75,1.3,standing
111750,45.0,0.0,11.75,0.43,14.0,1.0,standing
112000,45.0,0.0,11.25,0.43,14.5,1.5,standing
112250,44.75,0.43,9.33,0.47,15.67,0.94,standing
112500,44.5,0.5,11.5,0.87,15.75,1.09,standing
112750,44.75,0.43,12.0,0.0,16.0,1.0,standing
113000,45.0,0.0,12.0,0.0,15.67,0.47,standing
113250,44.75,0.43,14.5,1.12,15.5,0.5,standing
113500,45.0,0.0,16.33,0.47,15.25,0.43,standing
113750,45.0,0.0,18.0,0.0,15.0,0.0,standing
114000,45.0,0.0,18.0,0.0,13.25,1.09,standing
114250,45.0,0.0,18.0,0.0,12.0,0.0,standing
114500,45.0,0.0,18.0,0.0,11.75,0.43,standing
114750,45.0,0.0,19.5,0.87,12.75,0.83,standing
115000,44.75,0.43,20.75,0.43,15.25,1.79,standing
115250,44.5,0.5,21.0,0.0,17.75,0.43,standing
115500,44.5,0.5,20.25,0.43,17.75,0.43,standing
115750,44.75,0.43,19.5,0.5,16.5,0.5,standing
116000,45.0,0.0,19.5,0.5,15.75,0.83,standing
116250,45.0,0.0,20.33,0.47,15.33,0.47,standing
116500,45.0,0.0,20.25,0.43,16.0,0.82,standing
116750,45.0,0.0,19.75,0.43,15.67,0.47,standing
117000,45.0,0.0,18.25,0.43,15.75,0.83,standing
117250,45.0,0.0,18.0,0.0,15.5,0.5,standing
117500,45.0,0.0,16.75,0.43,14.25,0.83,standing
117750,45.0,0.0,16.75,0.43,13.33,1.25,standing
118000,45.0,0.0,17.75,0.43,13.0,1.22,standing
118250,45.0,0.0,18.0,0.0,14.75,1.09,standing
118500,45.0,0.0,18.0,0.0,13.25,0.83,standing
118750,45.0,0.0,17.75,0.43,13.0,1.0,standing
119000,45.0,0.0,16.75,0.43,13.5,0.87,standing
119250,45.0,0.0,16.0,0.0,12.75,0.43,standing
119500,45.0,0.0,16.25,0.43,12.0,0.0,standing
119750,45.0,0.0,17.0,0.0,12.0,0.0,standing
0,45.0,0.0,17.25,0.43,13.5,0.87,standing
250,45.0,0.0,17.75,0.43,13.75,0.83,standing
500,45.0,0.0,17.25,0.43,13.75,0.83,standing
750,45.0,0.0,16.5,1.12,14.67,0.47,standing
1000,45.0,0.0,15.5,0.5,14.25,1.48,standing
1250,45.0,0.0,15.25,0.43,14.75,0.83,standing
1500,45.0,0.0,15.0,0.0,14.75,0.83,standing
1750,45.0,0.0,15.0,0.0,15.25,0.83,standing
2000,44.75,0.43,15.0,0.0,15.75,0.83,standing
2250,44.75,0.43,15.0,0.0,15.25,0.43,standing
2500,45.0,0.0,14.75,0.43,14.5,0.87,standing
2750,45.0,0.0,14.5,0.5,12.5,0.5,standing
3000,45.0,0.0,15.0,0.0,12.33,0.47,standing
3250,45.0,0.0,15.75,0.43,12.5,0.87,standing
3500,45.0,0.0,16.5,0.5,13.0,1.22,standing
3750,45.0,0.0,16.5,0.5,13.67,0.47,standing
4000,45.0,0.0,16.67,0.47,14.67,0.47,standing
4250,45.0,0.0,18.0,0.0,14.25,0.83,standing
4500,45.0,0.0,18.25,0.43,14.4,0.49,standing
4750,45.0,0.0,18.25,0.43,15.0,0.71,standing
5000,45.0,0.0,18.75,0.43,15.67,0.47,standing
5250,45.0,0.0,19.0,0.71,15.25,0.43,standing
5500,45.0,0.0,18.0,0.0,14.5,0.5,standing
5750,44.75,0.43,16.75,0.83,15.25,0.43,standing
6000,44.33,0.47,15.0,0.0,14.5,0.5,standing
6250,44.0,0.71,15.25,0.43,13.75,1.3,standing
6500,45.0,0.0,17.25,1.3,11.0,1.22,standing
6750,45.0,0.0,18.0,0.0,10.25,0.83,standing
7000,45.0,0.0,18.75,0.43,9.25,0.43,standing
7250,45.0,0.0,19.0,0.0,11.75,1.09,standing
7500,45.0,0.0,19.25,0.43,14.0,1.22,standing
7750,45.0,0.0,19.0,0.0,14.75,0.43,standing
8000,45.0,0.0,18.0,0.0,15.75,0.43,standing
8250,45.0,0.0,18.0,0.0,16.0,0.71,standing
8500,45.0,0.0,18.0,0.0,15.67,0.94,standing
8750,45.0,0.0,17.75,0.43,15.75,0.83,standing
9000,45.0,0.0,17.75,0.43,15.75,0.83,standing
9250,45.0,0.0,17.5,0.5,15.0,0.0,standing
9500,45.0,0.0,18.0,0.0,14.75,0.43,standing
9750,45.0,0.0,18.0,0.0,14.67,0.47,standing
10000,45.0,0.0,17.25,0.43,13.5,1.12,standing
10250,45.0,0.0,18.0,0.0,13.5,1.12,standing
10500,45.0,0.0,18.75,0.43,14.25,0.83,standing
10750,45.0,0.0,18.5,0.5,14.5,0.5,standing
11000,45.0,0.0,18.25,0.43,15.5,0.5,standing
11250,45.0,0.0,18.5,0.5,15.5,0.5,standing
11500,45.0,0.0,18.25,0.43,16.0,0.71,standing
11750,45.0,0.0,17.0,1.0,16.75,1.3,standing
12000,45.0,0.0,15.0,0.0,16.25,0.43,standing
12250,45.0,0.0,15.0,0.0,15.25,0.43,standing
12500,45.0,0.0,15.25,0.43,14.75,0.43,standing
12750,45.0,0.0,15.0,0.0,14.75,0.43,standing
13000,44.75,0.43,16.5,1.12,14.75,0.43,standing
13250,45.0,0.0,18.0,0.0,12.67,0.47,standing
13500,45.0,0.0,18.25,0.43,14.0,1.0,standing
13750,45.0,0.0,18.25,0.43,14.0,0.82,standing
14000,45.0,0.0,18.25,0.43,15.0,1.41,standing
14250,45.0,0.0,19.25,0.43,16.25,1.09,standing
14500,44.33,0.47,20.33,0.47,17.0,1.0,standing
14750,44.5,0.5,21.0,0.0,18.0,0.71,standing
15000,44.5,0.5,20.75,0.43,17.5,0.5,standing
15250,44.75,0.43,19.5,0.5,15.25,0.43,standing
15500,44.75,0.43,19.5,0.5,13.75,1.3,standing
15750,45.0,0.0,18.0,0.0,13.5,1.12,standing
16000,45.0,0.0,19.0,0.82,12.0,0.0,standing
16250,45.0,0.0,20.75,0.43,13.33,0.47,standing
16500,45.0,0.0,20.75,0.43,14.4,0.8,standing
16750,45.0,0.0,21.0,0.0,16.5,1.12,standing
17000,45.0,0.0,21.0,0.0,17.75,0.43,standing
17250,45.0,0.0,20.0,0.71,18.0,0.0,standing
17500,45.0,0.0,18.0,0.0,16.5,1.12,standing
17750,44.33,0.47,18.0,0.0,15.75,0.83,standing
18000,44.5,0.5,17.75,0.43,17.25,0.83,standing
18250,44.25,0.83,15.0,0.71,16.75,1.09,standing
18500,43.5,0.5,13.0,0.0,17.0,0.71,standing
18750,42.75,0.83,12.0,0.0,17.0,0.71,standing
19000,42.5,0.5,12.25,0.43,16.0,0.71,standing
19250,42.75,0.43,14.0,1.22,17.0,1.22,standing
19500,43.5,0.5,16.5,1.12,17.75,0.43,standing
19750,43.5,0.5,18.5,0.87,17.75,0.43,standing
20000,44.25,0.43,18.5,0.5,17.25,0.83,standing
20250,42.75,0.83,17.5,0.5,17.5,0.5,standing
20500,43.0,1.0,15.5,0.5,17.75,0.43,standing
20750,43.25,0.43,15.0,0.0,17.5,0.5,standing
21000,44.5,0.5,16.33,0.94,17.67,0.47,standing
21250,44.5,0.5,16.67,0.47,17.67,0.47,standing
21500,44.6,0.49,16.8,0.75,18.0,0.0,standing
21750,44.5,0.5,15.25,0.43,18.0,0.0,standing
22000,43.0,0.82,15.0,0.0,17.5,0.5,standing
22250,42.33,0.47,15.0,0.0,16.5,1.12,standing
22500,43.25,0.43,15.0,0.0,16.75,0.83,standing
22750,44.0,0.0,15.25,0.43,15.25,0.43,standing
23000,44.5,0.5,15.75,0.83,14.75,0.43,standing
23250,44.5,0.5,15.0,0.0,15.0,1.22,standing
23500,44.75,0.43,14.5,0.5,15.75,0.83,standing
23750,44.5,0.5,12.0,0.0,15.25,0.43,standing
24000,44.75,0.43,11.5,0.87,15.0,0.0,standing
24250,44.0,0.71,9.33,0.47,13.0,0.82,standing
